
                     mean       std    median      5.0%     95.0%     n_eff     r_hat
     L_sigma[0]      0.03      0.00      0.03      0.03      0.03     85.61      1.01
     L_sigma[1]      0.02      0.00      0.02      0.01      0.02    222.38      1.01
     L_sigma[2]      0.02      0.00      0.02      0.02      0.02    199.84      1.00
    delta[1,38]      0.90      0.06      0.89      0.80      1.00      4.47      1.00
    delta[1,39]      0.94      0.06      0.94      0.85      1.05      4.49      1.00
    delta[1,40]      1.04      0.06      1.03      0.94      1.14      4.55      1.00
    delta[1,41]      1.08      0.06      1.08      0.99      1.18      4.54      1.00
    delta[1,42]      1.13      0.06      1.13      1.04      1.24      4.55      1.00
    delta[1,43]      1.15      0.06      1.15      1.06      1.26      4.51      1.00
     delta[2,0]      2.99      0.06      3.00      2.90      3.10      4.78      1.29
     delta[2,1]      2.80      0.06      2.81      2.70      2.91      4.23      1.37
     delta[2,2]      2.60      0.06      2.60      2.49      2.70      4.17      1.35
     delta[2,3]      2.44      0.06      2.45      2.33      2.54      4.18      1.35
     delta[2,4]      2.25      0.07      2.25      2.14      2.35      4.19      1.34
     delta[2,5]      2.08      0.07      2.08      1.97      2.19      4.19      1.35
     delta[2,6]      1.90      0.07      1.90      1.79      2.01      4.27      1.33
     delta[2,7]      1.76      0.07      1.76      1.66      1.88      4.31      1.31
     delta[2,8]      1.56      0.07      1.56      1.45      1.67      4.36      1.30
     delta[2,9]      1.35      0.07      1.35      1.24      1.47      4.33      1.30
    delta[2,10]      1.18      0.07      1.19      1.06      1.28      4.25      1.31
    delta[2,11]      1.05      0.06      1.06      0.95      1.16      4.23      1.32
    delta[2,12]      0.93      0.06      0.93      0.82      1.03      4.24      1.32
    delta[2,13]      0.78      0.06      0.79      0.67      0.88      4.28      1.32
    delta[2,14]      0.66      0.06      0.67      0.55      0.76      4.36      1.31
    delta[2,15]      0.57      0.06      0.57      0.47      0.67      4.32      1.32
    delta[2,16]      0.47      0.06      0.47      0.36      0.56      4.30      1.32
    delta[2,17]      0.39      0.06      0.39      0.28      0.49      4.24      1.33
    delta[2,18]      0.31      0.06      0.31      0.19      0.40      4.21      1.33
    delta[2,19]      0.22      0.06      0.23      0.11      0.32      4.20      1.34
    delta[2,20]      0.14      0.06      0.15      0.03      0.24      4.21      1.34
    delta[2,21]      0.09      0.06      0.09     -0.02      0.18      4.21      1.34
    delta[2,22]      0.05      0.06      0.06     -0.05      0.16      4.26      1.33
    delta[2,23]      0.02      0.06      0.03     -0.10      0.11      4.25      1.33
    delta[2,24]     -0.01      0.06     -0.01     -0.12      0.09      4.22      1.34
    delta[2,25]     -0.04      0.06     -0.03     -0.15      0.06      4.20      1.34
    delta[2,26]     -0.06      0.06     -0.06     -0.17      0.04      4.19      1.34
    delta[2,27]     -0.08      0.06     -0.07     -0.19      0.02      4.20      1.34
    delta[2,28]     -0.11      0.06     -0.10     -0.22     -0.01      4.18      1.35
    delta[2,29]     -0.13      0.06     -0.13     -0.24     -0.03      4.19      1.35
    delta[2,30]     -0.15      0.06     -0.15     -0.26     -0.05      4.21      1.34
    delta[2,31]     -0.17      0.06     -0.17     -0.29     -0.07      4.20      1.35
    delta[2,32]     -0.18      0.06     -0.18     -0.29     -0.08      4.20      1.34
    delta[2,33]     -0.19      0.06     -0.19     -0.30     -0.09      4.19      1.35
    delta[2,34]     -0.20      0.06     -0.20     -0.31     -0.10      4.22      1.34
    delta[2,35]     -0.21      0.06     -0.21     -0.33     -0.12      4.19      1.35
    delta[2,36]     -0.23      0.06     -0.22     -0.33     -0.13      4.19      1.35
    delta[2,37]     -0.24      0.06     -0.23     -0.35     -0.14      4.20      1.35
    delta[2,38]     -0.24      0.06     -0.24     -0.35     -0.14      4.21      1.34
    delta[2,39]     -0.25      0.06     -0.25     -0.37     -0.16      4.23      1.35
    delta[2,40]     -0.27      0.06     -0.27     -0.38     -0.17      4.19      1.35
    delta[2,41]     -0.28      0.06     -0.28     -0.38     -0.17      4.22      1.34
    delta[2,42]     -0.29      0.06     -0.28     -0.40     -0.19      4.22      1.35
    delta[2,43]     -0.29      0.06     -0.29     -0.40     -0.19      4.25      1.34
            eta      0.03      0.02      0.02      0.01      0.05     52.26      1.00
         f[0,0]     -0.39      0.37     -0.39     -0.96      0.25     70.74      1.00
         f[0,1]     -3.51      1.08     -3.66     -5.09     -1.65      7.16      1.21
         f[0,2]      0.23      0.36      0.22     -0.40      0.78    103.94      1.02
         f[0,3]     -0.21      0.52     -0.22     -1.05      0.64     27.50      1.08
         f[0,4]      0.46      0.37      0.44     -0.14      1.04     47.15      1.03
         f[0,5]     -0.04      0.27     -0.04     -0.52      0.39     24.55      1.00
         f[0,6]     -0.38      0.20     -0.38     -0.68     -0.07      5.87      1.34
         f[0,7]     -2.62      1.03     -2.61     -4.29     -0.96      6.57      1.34
         f[0,8]      0.76      0.35      0.73      0.23      1.35     60.45      1.00
         f[0,9]     -0.26      0.49     -0.30     -1.11      0.54     11.24      1.09
         f[1,0]     -0.55      0.39     -0.55     -1.18      0.09     62.91      1.00
         f[1,1]      3.47      0.71      3.47      2.36      4.64      9.07      1.23
         f[1,2]      0.21      0.38      0.21     -0.40      0.85     90.51      1.00
         f[1,3]     -0.78      0.55     -0.80     -1.66      0.12     23.82      1.11
         f[1,4]     -0.08      0.57     -0.10     -1.00      0.73      7.22      1.25
         f[1,5]     -0.01      0.28     -0.00     -0.47      0.44     33.97      1.02
         f[1,6]     -0.39      0.18     -0.37     -0.66     -0.08      6.32      1.36
         f[1,7]     -1.51      1.02     -1.71     -2.98      0.26      6.62      1.21
         f[1,8]      0.85      0.34      0.84      0.36      1.49     53.69      1.01
         f[1,9]     -0.03      0.87     -0.25     -1.22      1.52      5.59      1.30
         f[2,0]     -0.83      0.32     -0.82     -1.35     -0.31     90.98      1.00
         f[2,1]      0.83      0.30      0.81      0.37      1.35     45.67      1.04
         f[2,2]      0.03      0.34      0.03     -0.55      0.56     76.22      1.01
         f[2,3]     -0.42      0.38     -0.43     -1.01      0.26     46.31      1.08
         f[2,4]     -0.64      0.30     -0.63     -1.11     -0.12     13.59      1.09
         f[2,5]     -0.20      0.23     -0.20     -0.58      0.15     53.55      1.01
         f[2,6]     -0.34      0.18     -0.33     -0.61     -0.04      5.67      1.38
         f[2,7]     -0.16      0.35     -0.16     -0.74      0.39      9.63      1.18
         f[2,8]      0.48      0.33      0.48     -0.06      1.01     55.64      1.01
         f[2,9]      0.00      0.50     -0.05     -0.75      0.91      7.05      1.20
         f[3,0]     -0.74      0.36     -0.75     -1.40     -0.20     53.92      1.01
         f[3,1]      1.41      0.32      1.40      0.89      1.92     61.76      1.00
         f[3,2]      0.36      0.36      0.36     -0.21      0.98     45.85      1.01
         f[3,3]      0.27      0.41      0.26     -0.34      1.03     89.60      1.01
         f[3,4]     -0.62      0.32     -0.60     -1.13     -0.08     15.31      1.11
         f[3,5]     -0.13      0.23     -0.12     -0.49      0.24     52.48      1.01
         f[3,6]     -0.34      0.18     -0.33     -0.61     -0.05      6.00      1.32
         f[3,7]      0.34      0.50      0.32     -0.48      1.12      7.36      1.27
         f[3,8]      0.45      0.41      0.40     -0.27      1.02     35.05      1.00
         f[3,9]      0.19      0.48      0.24     -0.60      0.95     11.52      1.12
         f[4,0]     -0.53      0.30     -0.52     -1.02     -0.02     93.31      1.00
         f[4,1]      0.99      0.37      1.02      0.38      1.56     18.26      1.03
         f[4,2]      0.26      0.34      0.25     -0.31      0.81     50.80      1.02
         f[4,3]     -0.04      0.35     -0.04     -0.61      0.52     87.62      1.05
         f[4,4]     -0.75      0.25     -0.75     -1.16     -0.34     31.42      1.01
         f[4,5]     -0.20      0.22     -0.20     -0.51      0.21     53.26      1.00
         f[4,6]     -0.35      0.18     -0.34     -0.64     -0.06      6.06      1.32
         f[4,7]      0.80      0.41      0.80      0.17      1.44      9.57      1.21
         f[4,8]      0.48      0.31      0.46     -0.03      0.95     95.01      1.00
         f[4,9]      0.16      0.32      0.16     -0.41      0.61    132.58      1.02
         f[5,0]     -0.42      0.32     -0.41     -0.93      0.08     91.60      1.03
         f[5,1]      1.79      0.38      1.80      1.23      2.47     25.84      1.01
         f[5,2]     -0.25      0.37     -0.25     -0.82      0.38     41.59      1.05
         f[5,3]      0.39      0.46      0.37     -0.31      1.18     20.26      1.02
         f[5,4]     -0.71      0.28     -0.70     -1.14     -0.23     20.00      1.03
         f[5,5]     -0.36      0.24     -0.36     -0.75      0.00     51.05      1.01
         f[5,6]     -0.33      0.18     -0.32     -0.62     -0.03      5.69      1.35
         f[5,7]      0.80      0.59      0.75     -0.14      1.75      7.77      1.23
         f[5,8]      0.18      0.31      0.17     -0.32      0.69     93.50      1.00
         f[5,9]     -0.01      0.47      0.05     -0.83      0.74      8.29      1.20
         f[6,0]     -0.56      0.32     -0.55     -1.14     -0.08    146.35      1.02
         f[6,1]      1.13      0.51      1.16      0.31      1.90     11.37      1.08
         f[6,2]      0.01      0.35      0.02     -0.55      0.57     78.08      1.02
         f[6,3]      1.09      0.80      1.22     -0.24      2.35      6.89      1.17
         f[6,4]     -0.94      0.26     -0.92     -1.37     -0.51     50.80      1.00
         f[6,5]     -0.26      0.23     -0.25     -0.67      0.07     53.18      1.03
         f[6,6]     -0.41      0.18     -0.40     -0.68     -0.10      6.46      1.29
         f[6,7]      1.41      0.46      1.43      0.72      2.19      9.84      1.22
         f[6,8]      0.40      0.35      0.39     -0.24      0.92     83.15      1.00
         f[6,9]     -0.11      1.05      0.21     -1.90      1.33      4.90      1.36
         f[7,0]     -0.57      0.36     -0.56     -1.14      0.04     50.29      1.01
         f[7,1]     -0.24      0.72     -0.20     -1.36      0.93      7.82      1.17
         f[7,2]     -0.02      0.38     -0.02     -0.68      0.55     39.99      1.00
         f[7,3]     -0.40      0.43     -0.42     -1.15      0.26     50.47      1.00
         f[7,4]     -1.09      0.30     -1.08     -1.59     -0.59     42.19      1.04
         f[7,5]     -0.38      0.26     -0.37     -0.75      0.08     41.54      1.03
         f[7,6]     -0.35      0.18     -0.34     -0.63     -0.05      5.78      1.33
         f[7,7]      2.13      0.35      2.10      1.52      2.67     54.85      1.04
         f[7,8]      0.47      0.38      0.45     -0.12      1.14     40.38      1.00
         f[7,9]     -0.31      0.59     -0.43     -1.15      0.74      6.50      1.22
         f[8,0]     -0.05      0.36     -0.07     -0.65      0.52     34.42      1.01
         f[8,1]     -1.21      0.87     -1.17     -2.53      0.21      7.26      1.21
         f[8,2]      0.15      0.34      0.15     -0.45      0.69     56.57      1.00
         f[8,3]     -1.14      0.60     -1.15     -2.12     -0.13     11.29      1.15
         f[8,4]     -0.96      0.38     -0.97     -1.57     -0.34     19.20      1.12
         f[8,5]     -0.28      0.24     -0.28     -0.67      0.14     39.74      1.03
         f[8,6]     -0.38      0.18     -0.38     -0.67     -0.10      6.02      1.32
         f[8,7]      2.52      0.46      2.52      1.70      3.19     19.11      1.01
         f[8,8]      0.38      0.33      0.35     -0.11      0.96     46.23      1.01
         f[8,9]     -0.16      1.11     -0.49     -1.53      1.88      4.66      1.33
         f[9,0]      0.10      0.36      0.12     -0.50      0.66     34.89      1.10
         f[9,1]     -1.11      0.74     -1.08     -2.28      0.05      8.00      1.16
         f[9,2]      0.13      0.34      0.14     -0.41      0.69     54.25      1.02
         f[9,3]     -0.01      0.44      0.02     -0.76      0.68     49.76      1.03
         f[9,4]     -0.39      0.41     -0.37     -1.06      0.28     13.85      1.17
         f[9,5]     -0.31      0.23     -0.31     -0.69      0.07     41.03      1.00
         f[9,6]     -0.46      0.20     -0.46     -0.73     -0.11      6.08      1.30
         f[9,7]      2.25      0.45      2.25      1.51      2.96     12.44      1.08
         f[9,8]      0.48      0.35      0.49     -0.00      1.08     81.29      1.02
         f[9,9]     -0.14      0.39     -0.13     -0.76      0.50    130.14      1.01
        f[10,0]      0.33      0.37      0.34     -0.28      0.91     64.35      1.00
        f[10,1]     -1.10      0.53     -1.06     -2.01     -0.30     11.92      1.08
        f[10,2]      0.14      0.37      0.13     -0.43      0.77     41.61      1.01
        f[10,3]     -0.92      1.47     -1.47     -2.63      1.72      4.15      1.38
        f[10,4]      1.16      0.40      1.17      0.51      1.84     14.83      1.15
        f[10,5]     -0.41      0.28     -0.40     -0.86      0.01     29.73      1.00
        f[10,6]     -0.37      0.20     -0.37     -0.70     -0.06      5.44      1.39
        f[10,7]      1.53      0.45      1.58      0.78      2.18      6.58      1.27
        f[10,8]      0.68      0.37      0.69      0.10      1.31     68.32      1.02
        f[10,9]      1.17      0.70      1.17      0.01      2.29     16.87      1.02
        f[11,0]      0.18      0.37      0.20     -0.43      0.78     65.18      1.00
        f[11,1]     -0.53      0.40     -0.52     -1.18      0.14     31.76      1.01
        f[11,2]     -0.16      0.38     -0.14     -0.80      0.42     63.95      1.01
        f[11,3]     -0.87      1.57     -1.50     -2.72      1.95      4.04      1.39
        f[11,4]      1.54      0.36      1.54      0.92      2.10     35.91      1.08
        f[11,5]     -0.66      0.27     -0.64     -1.04     -0.17     35.84      1.00
        f[11,6]     -0.32      0.19     -0.31     -0.61     -0.01      5.27      1.41
        f[11,7]      1.09      0.35      1.11      0.54      1.63      6.55      1.27
        f[11,8]      0.51      0.37      0.54     -0.08      1.12     35.47      1.02
        f[11,9]      1.28      0.69      1.29      0.04      2.35     17.73      1.01
        f[12,0]      0.21      0.34      0.22     -0.39      0.72     71.78      1.01
        f[12,1]     -0.33      0.36     -0.30     -0.97      0.25     49.24      1.01
        f[12,2]     -0.07      0.35     -0.07     -0.62      0.53     60.60      1.02
        f[12,3]     -0.51      1.34     -0.98     -2.18      1.81      4.31      1.36
        f[12,4]      1.66      0.33      1.65      1.08      2.15     58.96      1.05
        f[12,5]     -0.66      0.26     -0.65     -1.11     -0.23     47.19      1.00
        f[12,6]     -0.33      0.19     -0.31     -0.65     -0.04      5.61      1.37
        f[12,7]      0.96      0.30      0.96      0.44      1.41      7.76      1.26
        f[12,8]      0.26      0.38      0.29     -0.28      0.93     29.83      1.01
        f[12,9]      1.18      0.62      1.23      0.21      2.23     21.38      1.01
        f[13,0]      0.69      0.37      0.69      0.10      1.30    113.00      1.03
        f[13,1]     -0.32      0.34     -0.32     -0.86      0.26     57.29      1.01
        f[13,2]     -0.03      0.38     -0.01     -0.69      0.56     68.14      1.00
        f[13,3]     -0.05      1.27     -0.37     -1.72      2.12      4.80      1.33
        f[13,4]      1.88      0.35      1.87      1.28      2.43     48.29      1.06
        f[13,5]     -0.56      0.29     -0.54     -1.00     -0.09     54.20      1.01
        f[13,6]     -0.37      0.19     -0.36     -0.67     -0.05      6.01      1.34
        f[13,7]      0.70      0.33      0.69      0.19      1.24      6.62      1.31
        f[13,8]     -0.17      0.43     -0.14     -0.87      0.51     44.39      1.00
        f[13,9]      1.25      0.81      1.40      0.09      2.51      6.68      1.25
        f[14,0]      0.01      0.39      0.00     -0.63      0.64     76.17      1.08
        f[14,1]     -0.47      0.34     -0.48     -0.98      0.12     50.27      1.09
        f[14,2]     -0.31      0.41     -0.32     -1.03      0.33     56.99      1.06
        f[14,3]      1.41      1.04      1.47     -0.32      2.96     10.99      1.11
        f[14,4]      1.94      0.34      1.94      1.30      2.43     83.92      1.00
        f[14,5]     -0.68      0.28     -0.66     -1.18     -0.26     44.58      1.00
        f[14,6]     -0.35      0.19     -0.33     -0.67     -0.04      5.42      1.36
        f[14,7]      0.29      0.32      0.26     -0.19      0.84      6.67      1.33
        f[14,8]     -0.12      0.38     -0.10     -0.72      0.49     31.54      1.02
        f[14,9]      1.35      1.83      2.10     -1.98      3.34      3.92      1.43
        f[15,0]      0.16      0.35      0.16     -0.41      0.70    105.47      1.03
        f[15,1]     -0.35      0.32     -0.35     -0.91      0.12     43.30      1.07
        f[15,2]      0.45      0.41      0.47     -0.28      1.03     58.08      1.09
        f[15,3]      1.52      0.96      1.77     -0.22      2.88      5.14      1.36
        f[15,4]      1.60      0.31      1.60      1.09      2.09     78.52      1.04
        f[15,5]     -0.77      0.27     -0.75     -1.21     -0.36     41.05      1.01
        f[15,6]     -0.32      0.19     -0.31     -0.68     -0.06      6.51      1.26
        f[15,7]      0.19      0.28      0.16     -0.26      0.67     21.38      1.13
        f[15,8]      0.13      0.39      0.15     -0.52      0.75     23.26      1.06
        f[15,9]     -0.20      1.29      0.20     -2.40      1.48      4.66      1.37
        f[16,0]      0.30      0.40      0.32     -0.30      0.99     72.74      1.01
        f[16,1]     -0.27      0.34     -0.29     -0.84      0.27     35.59      1.08
        f[16,2]     -0.23      0.45     -0.23     -1.01      0.44     35.99      1.05
        f[16,3]      1.21      1.49      1.76     -1.71      2.82      4.13      1.43
        f[16,4]      1.50      0.31      1.51      1.01      2.02     52.78      1.13
        f[16,5]     -0.98      0.27     -0.96     -1.40     -0.54     49.10      1.00
        f[16,6]     -0.33      0.19     -0.32     -0.62     -0.00      6.32      1.29
        f[16,7]     -0.08      0.24     -0.10     -0.46      0.33     37.45      1.09
        f[16,8]     -0.25      0.50     -0.21     -1.09      0.54     15.48      1.01
        f[16,9]     -1.07      0.84     -1.08     -2.40      0.27     10.75      1.17
        f[17,0]     -0.08      0.41     -0.08     -0.70      0.62     78.58      1.01
        f[17,1]     -0.19      0.33     -0.23     -0.71      0.35     21.52      1.11
        f[17,2]     -0.27      0.50     -0.28     -1.03      0.56     34.08      1.08
        f[17,3]      0.16      1.12      0.43     -1.74      1.75      4.90      1.39
        f[17,4]      1.21      0.31      1.22      0.70      1.69     27.42      1.21
        f[17,5]     -1.03      0.31     -1.03     -1.54     -0.55     33.40      1.00
        f[17,6]     -0.28      0.18     -0.27     -0.55      0.05      6.61      1.28
        f[17,7]     -0.18      0.22     -0.19     -0.52      0.19     51.31      1.05
        f[17,8]     -0.60      0.46     -0.57     -1.32      0.14     14.73      1.01
        f[17,9]     -1.13      0.65     -1.19     -2.08      0.08      9.27      1.16
        f[18,0]      0.14      0.41      0.14     -0.55      0.80     75.04      1.01
        f[18,1]     -0.12      0.33     -0.14     -0.63      0.42     25.94      1.07
        f[18,2]      0.11      0.45      0.12     -0.65      0.80     38.41      1.03
        f[18,3]     -0.48      1.27     -0.30     -2.58      1.33      5.67      1.33
        f[18,4]      0.92      0.32      0.94      0.43      1.49     22.51      1.18
        f[18,5]     -1.09      0.33     -1.08     -1.62     -0.54     23.52      1.01
        f[18,6]     -0.30      0.18     -0.30     -0.60     -0.03      8.15      1.22
        f[18,7]     -0.23      0.22     -0.23     -0.55      0.15     52.14      1.02
        f[18,8]     -0.71      0.47     -0.66     -1.49      0.01     18.04      1.00
        f[18,9]     -1.53      1.22     -1.95     -3.04      0.71      4.56      1.35
        f[19,0]      0.14      0.39      0.11     -0.49      0.78     76.52      1.00
        f[19,1]     -0.00      0.38     -0.04     -0.62      0.61     16.20      1.15
        f[19,2]     -0.05      0.46     -0.04     -0.79      0.71     43.08      1.03
        f[19,3]     -1.07      1.14     -1.12     -2.83      0.73      8.76      1.21
        f[19,4]      0.91      0.34      0.91      0.34      1.47     12.51      1.17
        f[19,5]     -1.07      0.29     -1.05     -1.53     -0.56     29.22      1.03
        f[19,6]     -0.37      0.18     -0.36     -0.67     -0.10      7.24      1.26
        f[19,7]     -0.49      0.23     -0.48     -0.84     -0.09     40.37      1.02
        f[19,8]     -0.46      0.49     -0.40     -1.22      0.33     19.91      1.00
        f[19,9]     -1.49      1.67     -2.19     -3.37      1.59      4.13      1.41
        f[20,0]     -0.60      0.37     -0.59     -1.21     -0.01     69.95      1.01
        f[20,1]     -0.04      0.40     -0.07     -0.70      0.59     11.38      1.17
        f[20,2]     -0.24      0.50     -0.26     -1.05      0.57     31.78      1.06
        f[20,3]     -0.99      0.73     -1.09     -2.12      0.18     16.04      1.09
        f[20,4]      0.97      0.34      0.97      0.43      1.52     11.09      1.26
        f[20,5]     -1.32      0.33     -1.32     -1.88     -0.83     27.56      1.00
        f[20,6]     -0.26      0.18     -0.25     -0.57      0.01      6.37      1.31
        f[20,7]     -0.63      0.21     -0.62     -0.93     -0.25     71.06      1.03
        f[20,8]     -0.23      0.45     -0.19     -0.90      0.51     13.51      1.00
        f[20,9]     -0.90      1.35     -1.45     -2.42      1.61      4.13      1.43
        f[21,0]     -0.58      0.35     -0.58     -1.23     -0.07     73.06      1.00
        f[21,1]     -0.16      0.38     -0.17     -0.78      0.43     11.78      1.18
        f[21,2]     -0.16      0.46     -0.16     -0.90      0.59     33.92      1.05
        f[21,3]     -0.57      0.49     -0.58     -1.33      0.24     34.02      1.03
        f[21,4]      0.90      0.29      0.91      0.40      1.35     17.39      1.18
        f[21,5]     -1.19      0.29     -1.18     -1.63     -0.69     38.90      1.00
        f[21,6]     -0.36      0.19     -0.35     -0.66     -0.05      6.11      1.32
        f[21,7]     -0.62      0.22     -0.63     -0.93     -0.20     43.39      1.11
        f[21,8]      0.27      0.38      0.31     -0.30      0.93     18.27      1.01
        f[21,9]     -0.39      0.78     -0.61     -1.47      1.00      4.81      1.37
        f[22,0]     -0.96      0.37     -0.95     -1.62     -0.39     58.12      1.00
        f[22,1]      0.02      0.43     -0.03     -0.61      0.75      8.79      1.21
        f[22,2]     -0.44      0.49     -0.47     -1.20      0.35     25.01      1.16
        f[22,3]      0.54      0.60      0.65     -0.52      1.40      5.54      1.33
        f[22,4]      0.89      0.30      0.88      0.39      1.38     12.97      1.25
        f[22,5]     -1.06      0.32     -1.06     -1.59     -0.59     34.71      1.01
        f[22,6]     -0.41      0.20     -0.40     -0.76     -0.12      5.50      1.35
        f[22,7]     -0.68      0.22     -0.67     -1.03     -0.33     65.55      1.02
        f[22,8]      0.33      0.41      0.35     -0.27      1.05     20.26      1.00
        f[22,9]     -0.27      0.46     -0.25     -1.13      0.40     13.71      1.09
        f[23,0]     -0.65      0.35     -0.64     -1.24     -0.07     65.23      1.00
        f[23,1]     -0.01      0.39     -0.04     -0.67      0.59      8.73      1.26
        f[23,2]     -0.25      0.41     -0.25     -0.95      0.36     44.92      1.09
        f[23,3]      0.50      0.66      0.63     -0.74      1.39      5.35      1.29
        f[23,4]      0.57      0.30      0.55      0.08      1.05     15.14      1.17
        f[23,5]     -0.88      0.26     -0.89     -1.30     -0.45     45.55      1.00
        f[23,6]     -0.43      0.19     -0.42     -0.73     -0.11      5.55      1.35
        f[23,7]     -0.62      0.19     -0.61     -0.92     -0.31     52.73      1.03
        f[23,8]      0.62      0.35      0.64      0.12      1.26     26.13      1.00
        f[23,9]     -0.32      0.44     -0.31     -1.02      0.39     14.56      1.14
        f[24,0]     -0.65      0.44     -0.62     -1.32      0.09     51.47      1.03
        f[24,1]      0.06      0.36      0.02     -0.52      0.66      9.52      1.21
        f[24,2]      0.08      0.43      0.08     -0.69      0.73     47.51      1.08
        f[24,3]      0.45      0.69      0.62     -0.79      1.41      5.06      1.29
        f[24,4]      0.08      0.26      0.06     -0.34      0.50     21.43      1.13
        f[24,5]     -0.96      0.29     -0.98     -1.45     -0.50     33.13      1.01
        f[24,6]     -0.41      0.20     -0.40     -0.73     -0.10      5.51      1.35
        f[24,7]     -0.45      0.20     -0.43     -0.77     -0.15     71.51      1.00
        f[24,8]      1.33      0.36      1.32      0.81      2.00     80.48      1.01
        f[24,9]     -0.37      0.43     -0.36     -1.07      0.32     17.94      1.09
        f[25,0]     -0.57      0.48     -0.53     -1.29      0.27     47.70      1.04
        f[25,1]      0.04      0.33      0.01     -0.45      0.62     13.78      1.18
        f[25,2]      0.32      0.42      0.31     -0.34      1.04     57.44      1.02
        f[25,3]     -0.14      0.46     -0.14     -0.89      0.60     15.04      1.12
        f[25,4]     -0.12      0.25     -0.13     -0.58      0.24     22.23      1.06
        f[25,5]     -0.86      0.31     -0.83     -1.37     -0.36     23.89      1.00
        f[25,6]     -0.36      0.19     -0.35     -0.68     -0.06      5.79      1.33
        f[25,7]     -0.38      0.19     -0.38     -0.67     -0.05     55.74      1.01
        f[25,8]      1.70      0.36      1.70      1.06      2.26    110.12      1.03
        f[25,9]     -0.25      0.38     -0.28     -0.84      0.39     16.12      1.09
        f[26,0]     -0.29      0.48     -0.26     -1.05      0.50     46.39      1.05
        f[26,1]      0.04      0.32      0.01     -0.45      0.61     12.78      1.19
        f[26,2]      0.03      0.42      0.02     -0.69      0.71     49.37      1.03
        f[26,3]     -0.09      0.42     -0.11     -0.80      0.55     24.62      1.08
        f[26,4]     -0.25      0.23     -0.26     -0.64      0.11     25.26      1.05
        f[26,5]     -0.72      0.32     -0.69     -1.23     -0.23     18.58      1.00
        f[26,6]     -0.31      0.20     -0.30     -0.60      0.03      5.31      1.39
        f[26,7]     -0.34      0.17     -0.33     -0.63     -0.07     87.43      1.00
        f[26,8]      1.65      0.35      1.65      1.08      2.23     93.65      1.02
        f[26,9]     -0.15      0.33     -0.16     -0.73      0.36     44.91      1.03
        f[27,0]      0.15      0.40      0.17     -0.48      0.84     59.54      1.01
        f[27,1]     -0.20      0.30     -0.21     -0.71      0.26     13.29      1.19
        f[27,2]      0.35      0.40      0.35     -0.31      0.99     31.88      1.00
        f[27,3]     -0.04      0.35     -0.05     -0.61      0.53     93.21      1.04
        f[27,4]     -0.40      0.23     -0.39     -0.79     -0.03     48.30      1.00
        f[27,5]     -0.04      0.34     -0.01     -0.45      0.48     18.27      1.00
        f[27,6]     -0.31      0.19     -0.30     -0.62     -0.02      5.62      1.37
        f[27,7]     -0.19      0.18     -0.20     -0.49      0.11     95.53      1.05
        f[27,8]      1.25      0.34      1.24      0.73      1.82     50.66      1.00
        f[27,9]      0.19      0.31      0.19     -0.28      0.73    140.94      1.04
        f[28,0]      0.26      0.41      0.22     -0.39      0.82     26.93      1.02
        f[28,1]     -0.13      0.28     -0.14     -0.61      0.31     24.15      1.08
        f[28,2]      0.88      0.41      0.88      0.17      1.50     33.88      1.04
        f[28,3]     -0.60      0.49     -0.65     -1.35      0.27      6.53      1.28
        f[28,4]     -0.48      0.23     -0.47     -0.86     -0.10     26.40      1.00
        f[28,5]      0.49      0.31      0.51      0.10      0.99     29.86      1.02
        f[28,6]     -0.43      0.19     -0.42     -0.73     -0.11      8.69      1.23
        f[28,7]     -0.24      0.18     -0.23     -0.54      0.05     75.94      1.01
        f[28,8]      0.32      0.43      0.28     -0.36      1.07     14.78      1.00
        f[28,9]      0.23      0.49      0.17     -0.51      1.09      8.27      1.12
        f[29,0]     -0.22      0.47     -0.26     -1.00      0.31     21.84      1.06
        f[29,1]     -0.06      0.29     -0.05     -0.48      0.44     25.70      1.10
        f[29,2]      0.78      0.44      0.76      0.02      1.46     64.32      1.03
        f[29,3]     -0.50      0.63     -0.58     -1.48      0.60      5.37      1.35
        f[29,4]     -0.55      0.26     -0.54     -0.96     -0.11     37.17      1.02
        f[29,5]      0.62      0.30      0.63      0.13      1.10     19.63      1.03
        f[29,6]     -0.47      0.19     -0.46     -0.80     -0.19      9.80      1.19
        f[29,7]     -0.28      0.17     -0.27     -0.56      0.00     84.63      1.00
        f[29,8]     -0.65      0.48     -0.70     -1.47      0.03     20.43      1.00
        f[29,9]      0.42      0.41      0.40     -0.22      1.09     20.58      1.04
        f[30,0]     -1.39      0.57     -1.42     -2.29     -0.72     39.81      1.08
        f[30,1]      0.02      0.29      0.01     -0.48      0.50     37.54      1.05
        f[30,2]      0.46      0.45      0.45     -0.29      1.20     74.10      1.01
        f[30,3]     -0.31      0.71     -0.36     -1.42      0.90      5.70      1.37
        f[30,4]     -0.87      0.27     -0.85     -1.38     -0.49     23.30      1.03
        f[30,5]      0.94      0.48      0.91      0.10      1.62     12.87      1.00
        f[30,6]     -0.52      0.19     -0.51     -0.82     -0.19     11.27      1.18
        f[30,7]     -0.19      0.21     -0.18     -0.54      0.15     52.81      1.03
        f[30,8]     -1.44      0.69     -1.53     -2.52     -0.45     24.66      1.00
        f[30,9]      0.56      0.40      0.56     -0.09      1.23    112.49      1.00
